Datasource,StationID,Unique.StationID,Latitude,Longitude
CANALWATCH_WQ,19D,CANALWATCH_WQ: 19D,26.60358,-81.92208
CANALWATCH_WQ,21D,CANALWATCH_WQ: 21D,26.60054,-81.94942
CANALWATCH_WQ,28D,CANALWATCH_WQ: 28D,26.62389,-81.98979
CANALWATCH_WQ,3F,CANALWATCH_WQ: 3F,26.55649,-81.97853
CANALWATCH_WQ,41A,CANALWATCH_WQ: 41A,26.66687,-82.00699
CANALWATCH_WQ,48A,CANALWATCH_WQ: 48A,26.65565,-82.00356
CANALWATCH_WQ,52B,CANALWATCH_WQ: 52B,26.66687,-82.00699
CANALWATCH_WQ,58B,CANALWATCH_WQ: 58B,26.64342,-82.05445
CANALWATCH_WQ,64B,CANALWATCH_WQ: 64B,26.55442,-82.00202
CANALWATCH_WQ,69A,CANALWATCH_WQ: 69A,26.55253,-82.02041
CANALWATCH_WQ,6F,CANALWATCH_WQ: 6F,26.5534,-81.94683
CANALWATCH_WQ,74C,CANALWATCH_WQ: 74C,26.57535,-82.03205
CANALWATCH_WQ,82A,CANALWATCH_WQ: 82A,26.69582,-82.06356
CANALWATCH_WQ,90A,CANALWATCH_WQ: 90A,26.72031,-82.06249
CHEVWQMN_WQ,CHV001,CHEVWQMN_WQ: CHV001,26.971111,-82.106389
CHEVWQMN_WQ,CHV002,CHEVWQMN_WQ: CHV002,26.95944,-82.212778
CHEVWQMN_WQ,CHV003,CHEVWQMN_WQ: CHV003,26.994167,-82.199722
CHEVWQMN_WQ,CHV004,CHEVWQMN_WQ: CHV004,26.961667,-82.113056
CHEVWQMN_WQ,CHV006,CHEVWQMN_WQ: CHV006,26.934722,-82.056944
CHEVWQMN_WQ,CHV007,CHEVWQMN_WQ: CHV007,26.909167,-82.095278
CHEVWQMN_WQ,CHV008,CHEVWQMN_WQ: CHV008,26.888056,-82.054444
CHEVWQMN_WQ,CHV009,CHEVWQMN_WQ: CHV009,26.761389,-82.061111
CHEVWQMN_WQ,CHV010,CHEVWQMN_WQ: CHV010,26.706111,-82.165833
CHEVWQMN_WQ,CHV011,CHEVWQMN_WQ: CHV011,26.739167,-82.166389
CHEVWQMN_WQ,CHV012,CHEVWQMN_WQ: CHV012,26.773056,-82.210278
CHEVWQMN_WQ,CHV013,CHEVWQMN_WQ: CHV013,26.98,-82.003333
CHEVWQMN_WQ,EBERS2,CHEVWQMN_WQ: EBERS2,26.438611,-81.84
CHEVWQMN_WQ,EBV001,CHEVWQMN_WQ: EBV001,26.457778,-81.953333
CHEVWQMN_WQ,EBV003,CHEVWQMN_WQ: EBV003,26.429444,-81.858056
CHEVWQMN_WQ,EBV004,CHEVWQMN_WQ: EBV004,26.393611,-81.865556
CHEVWQMN_WQ,EBV005,CHEVWQMN_WQ: EBV005,26.355556,-81.835833
CHEVWQMN_WQ,EBV006,CHEVWQMN_WQ: EBV006,26.426111,-81.892778
CHEVWQMN_WQ,EBV007,CHEVWQMN_WQ: EBV007,26.451667,-81.936389
CHEVWQMN_WQ,GSV001,CHEVWQMN_WQ: GSV001,26.833889,-82.265
CHEVWQMN_WQ,GSV002,CHEVWQMN_WQ: GSV002,26.82722,-82.266944
CHEVWQMN_WQ,GSV005,CHEVWQMN_WQ: GSV005,26.857328,-82.292009
CHEVWQMN_WQ,GSV006,CHEVWQMN_WQ: GSV006,26.834904,-82.290978
CHEVWQMN_WQ,LBANG1,CHEVWQMN_WQ: LBANG1,26.930833,-82.336946
CHEVWQMN_WQ,LBFOR1,CHEVWQMN_WQ: LBFOR1,27.0018,-82.3773
CHEVWQMN_WQ,LBGOT2,CHEVWQMN_WQ: LBGOT2,26.964,-82.3428
CHEVWQMN_WQ,LBOYS1,CHEVWQMN_WQ: LBOYS1,26.921111,-82.333056
CHEVWQMN_WQ,LBV002,CHEVWQMN_WQ: LBV002,26.992222,-82.400833
CHEVWQMN_WQ,LBV003,CHEVWQMN_WQ: LBV003,26.969722,-82.374444
CHEVWQMN_WQ,LBV004,CHEVWQMN_WQ: LBV004,26.934167,-82.352
CHEVWQMN_WQ,LBV005,CHEVWQMN_WQ: LBV005,26.911111,-82.352222
CHEVWQMN_WQ,LBV006,CHEVWQMN_WQ: LBV006,26.8904,-82.3091
CHEVWQMN_WQ,LBV007,CHEVWQMN_WQ: LBV007,26.855833,-82.3031
CHEVWQMN_WQ,MPV001,CHEVWQMN_WQ: MPV001,26.645833,-82.083333
CHEVWQMN_WQ,MPV002,CHEVWQMN_WQ: MPV002,26.625,-82.074167
CHEVWQMN_WQ,MPV003,CHEVWQMN_WQ: MPV003,26.546667,-82.079722
CHEVWQMN_WQ,MPV004,CHEVWQMN_WQ: MPV004,26.502222,-82.061944
CHEVWQMN_WQ,PIV001,CHEVWQMN_WQ: PIV001,26.690833,-82.244722
CHEVWQMN_WQ,PIV002,CHEVWQMN_WQ: PIV002,26.662222,-82.155833
CHEVWQMN_WQ,PIV004,CHEVWQMN_WQ: PIV004,26.552222,-82.196944
CHEVWQMN_WQ,PIV006,CHEVWQMN_WQ: PIV006,26.495,-82.166389
CHEVWQMN_WQ,PIV007,CHEVWQMN_WQ: PIV007,26.558889,-82.128333
CHEVWQMN_WQ,SCV001,CHEVWQMN_WQ: SCV001,26.486111,-82.071944
CHEVWQMN_WQ,SCV002,CHEVWQMN_WQ: SCV002,26.473611,-82.046389
EPC_ROUTINE_MONITORING,139,EPC_ROUTINE_MONITORING: 139,27.7220001,-82.0615997
LAKELAND_WQ,BEULAHWQ,LAKELAND_WQ: BEULAHWQ,28.04077389,-81.9685076
LAKELAND_WQ,BONNETWQ,LAKELAND_WQ: BONNETWQ,28.04798161,-81.97691548
LAKELAND_WQ,HORNEYWQ,LAKELAND_WQ: HORNEYWQ,28.03305019,-81.93905085
LAKELAND_WQ,MIRRORWQ,LAKELAND_WQ: MIRRORWQ,28.04409673,-81.95183649
LAKELAND_WQ,MORTONWQ,LAKELAND_WQ: MORTONWQ,28.03812946,-81.95288714
LAKELAND_WQ,WIREWQ,LAKELAND_WQ: WIREWQ,28.04697505,-81.96042714
LEE_PONDWATCH_WQ,1.1,LEE_PONDWATCH_WQ: 1.1,26.5036528,-81.8962583
LEE_PONDWATCH_WQ,14,LEE_PONDWATCH_WQ: 14,26.5475389,-81.909475
LEE_PONDWATCH_WQ,21,LEE_PONDWATCH_WQ: 21,26.6681583,-81.7945083
LEE_PONDWATCH_WQ,33,LEE_PONDWATCH_WQ: 33,26.716625,-81.737675
LEE_PONDWATCH_WQ,34,LEE_PONDWATCH_WQ: 34,26.7300056,-81.9029833
LEE_PONDWATCH_WQ,35,LEE_PONDWATCH_WQ: 35,26.4240861,-81.7774083
LEE_PONDWATCH_WQ,37,LEE_PONDWATCH_WQ: 37,26.5004806,-81.9001833
LEE_PONDWATCH_WQ,42.1,LEE_PONDWATCH_WQ: 42.1,26.5621889,-81.8880694
LEE_PONDWATCH_WQ,42.2,LEE_PONDWATCH_WQ: 42.2,26.5624361,-81.8868667
LEE_PONDWATCH_WQ,44.2,LEE_PONDWATCH_WQ: 44.2,26.5909806,-81.8271806
LEE_PONDWATCH_WQ,44.3,LEE_PONDWATCH_WQ: 44.3,26.5797861,-81.839875
LEE_PONDWATCH_WQ,44.4,LEE_PONDWATCH_WQ: 44.4,26.5953111,-81.8175611
LEE_PONDWATCH_WQ,50,LEE_PONDWATCH_WQ: 50,26.6759778,-81.793275
LEE_PONDWATCH_WQ,54,LEE_PONDWATCH_WQ: 54,26.5095111,-81.9658278
LEE_PONDWATCH_WQ,55.1,LEE_PONDWATCH_WQ: 55.1,26.5027472,-81.887425
LEE_PONDWATCH_WQ,55.13,LEE_PONDWATCH_WQ: 55.13,26.4989944,-81.8940806
LEE_PONDWATCH_WQ,57,LEE_PONDWATCH_WQ: 57,26.5139639,-81.9699694
LEE_PONDWATCH_WQ,63,LEE_PONDWATCH_WQ: 63,26.5178889,-81.91505
LEE_WQ,10MIFM01,LEE_WQ: 10MIFM01,26.54765,-81.85529
LEE_WQ,10MIFM07,LEE_WQ: 10MIFM07,26.53851,-81.85509
LEE_WQ,10MIGR10,LEE_WQ: 10MIGR10,26.481002,-81.854534
LEE_WQ,10MIGR20,LEE_WQ: 10MIGR20,26.505992,-81.854187
LEE_WQ,10MIGR40,LEE_WQ: 10MIGR40,26.528342,-81.854886
LEE_WQ,10MIGR50,LEE_WQ: 10MIGR50,26.546394,-81.855302
LEE_WQ,10MIGR60,LEE_WQ: 10MIGR60,26.564501,-81.855215
LEE_WQ,10MIGR80,LEE_WQ: 10MIGR80,26.597416,-81.85553
LEE_WQ,10MIGR91,LEE_WQ: 10MIGR91,26.611885,-81.85579301
LEE_WQ,140,LEE_WQ: 140,26.75894777,-82.24165434
LEE_WQ,141,LEE_WQ: 141,26.75894838,-82.22498896
LEE_WQ,142,LEE_WQ: 142,26.75894896,-82.20832354
LEE_WQ,143,LEE_WQ: 143,26.7589496,-82.19165809
LEE_WQ,144,LEE_WQ: 144,26.75895026,-82.17499253
LEE_WQ,145,LEE_WQ: 145,26.75895094,-82.15832734
LEE_WQ,146,LEE_WQ: 146,26.75895155,-82.14166196
LEE_WQ,147,LEE_WQ: 147,26.75895227,-82.12499632
LEE_WQ,148,LEE_WQ: 148,26.75895283,-82.10833086
LEE_WQ,149,LEE_WQ: 149,26.75895352,-82.09166548
LEE_WQ,150,LEE_WQ: 150,26.75895425,-82.07500015
LEE_WQ,152,LEE_WQ: 152,26.74227912,-82.25831903
LEE_WQ,153,LEE_WQ: 153,26.7422798,-82.24165366
LEE_WQ,154,LEE_WQ: 154,26.74228038,-82.22498828
LEE_WQ,155,LEE_WQ: 155,26.74228094,-82.20832283
LEE_WQ,156,LEE_WQ: 156,26.7422816,-82.19165734
LEE_WQ,157,LEE_WQ: 157,26.74228228,-82.17499186
LEE_WQ,158,LEE_WQ: 158,26.74228293,-82.15832663
LEE_WQ,159,LEE_WQ: 159,26.74228364,-82.14166106
LEE_WQ,16-18GR,LEE_WQ: 16-18GR,26.681925,-81.910913
LEE_WQ,16-3GR,LEE_WQ: 16-3GR,26.659968,-81.897703
LEE_WQ,160,LEE_WQ: 160,26.74228427,-82.12499545
LEE_WQ,161,LEE_WQ: 161,26.74228487,-82.10833012
LEE_WQ,162,LEE_WQ: 162,26.74228551,-82.09166478
LEE_WQ,163,LEE_WQ: 163,26.74228621,-82.07499934
LEE_WQ,166,LEE_WQ: 166,26.72561164,-82.24165302
LEE_WQ,167,LEE_WQ: 167,26.72561229,-82.22498762
LEE_WQ,170,LEE_WQ: 170,26.72561422,-82.17499113
LEE_WQ,171,LEE_WQ: 171,26.72561488,-82.15832574
LEE_WQ,172,LEE_WQ: 172,26.72561565,-82.14166019
LEE_WQ,173,LEE_WQ: 173,26.72561621,-82.12499472
LEE_WQ,174,LEE_WQ: 174,26.72561684,-82.10832941
LEE_WQ,175,LEE_WQ: 175,26.72561753,-82.09166399
LEE_WQ,176,LEE_WQ: 176,26.72561818,-82.07499864
LEE_WQ,177,LEE_WQ: 177,26.70894293,-82.25831773
LEE_WQ,178,LEE_WQ: 178,26.70894348,-82.24165219
LEE_WQ,179,LEE_WQ: 179,26.70894425,-82.22498675
LEE_WQ,18-6GR,LEE_WQ: 18-6GR,26.69142,-81.858909
LEE_WQ,180,LEE_WQ: 180,26.70894486,-82.2083213
LEE_WQ,181,LEE_WQ: 181,26.70894555,-82.19165579
LEE_WQ,182,LEE_WQ: 182,26.70894614,-82.17499044
LEE_WQ,185,LEE_WQ: 185,26.70894816,-82.12499398
LEE_WQ,186,LEE_WQ: 186,26.70894883,-82.10832863
LEE_WQ,187,LEE_WQ: 187,26.70894949,-82.09166326
LEE_WQ,20-29GR,LEE_WQ: 20-29GR,26.755381,-81.851405
LEE_WQ,20-9GR,LEE_WQ: 20-9GR,26.704126,-81.844718
LEE_WQ,205,LEE_WQ: 205,26.69227623,-82.22498591
LEE_WQ,207,LEE_WQ: 207,26.69227745,-82.19165497
LEE_WQ,20A-11GR,LEE_WQ: 20A-11GR,26.70862,-81.839682
LEE_WQ,20A-19GR,LEE_WQ: 20A-19GR,26.734018,-81.843601
LEE_WQ,21-7GR,LEE_WQ: 21-7GR,26.715181,-81.82896
LEE_WQ,215,LEE_WQ: 215,26.67560758,-82.2416507
LEE_WQ,216,LEE_WQ: 216,26.67560826,-82.22498523
LEE_WQ,217,LEE_WQ: 217,26.6756089,-82.20831976
LEE_WQ,22-18GR,LEE_WQ: 22-18GR,26.74263,-81.81866
LEE_WQ,22-7GR,LEE_WQ: 22-7GR,26.71514,-81.821969
LEE_WQ,228,LEE_WQ: 228,26.65894149,-82.19165354
LEE_WQ,229,LEE_WQ: 229,26.65894217,-82.17498803
LEE_WQ,23-27GR,LEE_WQ: 23-27GR,26.755464,-81.809495
LEE_WQ,23-5GR,LEE_WQ: 23-5GR,26.715748,-81.808624
LEE_WQ,230,LEE_WQ: 230,26.6589428,-82.15832241
LEE_WQ,237,LEE_WQ: 237,26.64227209,-82.22498385
LEE_WQ,238,LEE_WQ: 238,26.64227274,-82.20831834
LEE_WQ,24-19GR,LEE_WQ: 24-19GR,26.746218,-81.795398
LEE_WQ,24-7GR,LEE_WQ: 24-7GR,26.715065,-81.799786
LEE_WQ,240,LEE_WQ: 240,26.64227414,-82.17498728
LEE_WQ,241,LEE_WQ: 241,26.64227482,-82.15832171
LEE_WQ,25-GR20,LEE_WQ: 25-GR20,26.714956,-81.780001
LEE_WQ,250,LEE_WQ: 250,26.62560543,-82.19165211
LEE_WQ,251,LEE_WQ: 251,26.62560612,-82.17498659
LEE_WQ,259,LEE_WQ: 259,26.60893624,-82.22498214
LEE_WQ,260,LEE_WQ: 260,26.60893685,-82.20831664
LEE_WQ,262,LEE_WQ: 262,26.60893817,-82.17498567
LEE_WQ,263,LEE_WQ: 263,26.60893881,-82.15832024
LEE_WQ,27-6GR,LEE_WQ: 27-6GR,26.740151,-81.73694701
LEE_WQ,272,LEE_WQ: 272,26.59226951,-82.19165036
LEE_WQ,274,LEE_WQ: 274,26.59227079,-82.15831951
LEE_WQ,275,LEE_WQ: 275,26.5922714,-82.14165402
LEE_WQ,276,LEE_WQ: 276,26.59227223,-82.12498835
LEE_WQ,27O-GR20,LEE_WQ: 27O-GR20,26.740289,-81.755697
LEE_WQ,28-5GR,LEE_WQ: 28-5GR,26.727144,-81.718961
LEE_WQ,282,LEE_WQ: 282,26.57560083,-82.20831524
LEE_WQ,284,LEE_WQ: 284,26.57560221,-82.17498407
LEE_WQ,285,LEE_WQ: 285,26.57560291,-82.15831877
LEE_WQ,286,LEE_WQ: 286,26.57560354,-82.14165313
LEE_WQ,287,LEE_WQ: 287,26.57560422,-82.12498741
LEE_WQ,29-8GR,LEE_WQ: 29-8GR,26.730683,-81.701632
LEE_WQ,294,LEE_WQ: 294,26.55893367,-82.19164895
LEE_WQ,295,LEE_WQ: 295,26.55893438,-82.17498334
LEE_WQ,297,LEE_WQ: 297,26.55893564,-82.14165237
LEE_WQ,298,LEE_WQ: 298,26.55893628,-82.12498669
LEE_WQ,304,LEE_WQ: 304,26.54226573,-82.19164823
LEE_WQ,305,LEE_WQ: 305,26.5422664,-82.17498263
LEE_WQ,307,LEE_WQ: 307,26.54226773,-82.14165147
LEE_WQ,308,LEE_WQ: 308,26.54226834,-82.12498588
LEE_WQ,316,LEE_WQ: 316,26.52559841,-82.17498189
LEE_WQ,317,LEE_WQ: 317,26.52559902,-82.15831624
LEE_WQ,319,LEE_WQ: 319,26.52560044,-82.12498517
LEE_WQ,320,LEE_WQ: 320,26.52560112,-82.1083197
LEE_WQ,322,LEE_WQ: 322,26.52560254,-82.07498872
LEE_WQ,323,LEE_WQ: 323,26.52560326,-82.05832315
LEE_WQ,324,LEE_WQ: 324,26.52560399,-82.04165762
LEE_WQ,325,LEE_WQ: 325,26.52560473,-82.02499199
LEE_WQ,328,LEE_WQ: 328,26.50893045,-82.17498115
LEE_WQ,329,LEE_WQ: 329,26.50893109,-82.15831553
LEE_WQ,330,LEE_WQ: 330,26.50893183,-82.14164982
LEE_WQ,331,LEE_WQ: 331,26.50893255,-82.12498436
LEE_WQ,332,LEE_WQ: 332,26.50893318,-82.10831895
LEE_WQ,335,LEE_WQ: 335,26.50893534,-82.05832242
LEE_WQ,336,LEE_WQ: 336,26.50893603,-82.04165677
LEE_WQ,337,LEE_WQ: 337,26.50893674,-82.02499117
LEE_WQ,338,LEE_WQ: 338,26.50893752,-82.00832551
LEE_WQ,342,LEE_WQ: 342,26.49226314,-82.15831478
LEE_WQ,343,LEE_WQ: 343,26.49226394,-82.14164906
LEE_WQ,344,LEE_WQ: 344,26.4922646,-82.12498365
LEE_WQ,345,LEE_WQ: 345,26.49226521,-82.10831819
LEE_WQ,346,LEE_WQ: 346,26.49504398,-82.09443067
LEE_WQ,347,LEE_WQ: 347,26.49226664,-82.07498704
LEE_WQ,348,LEE_WQ: 348,26.49226746,-82.05832143
LEE_WQ,349,LEE_WQ: 349,26.49226807,-82.04165603
LEE_WQ,350,LEE_WQ: 350,26.49226875,-82.02499036
LEE_WQ,351,LEE_WQ: 351,26.49226952,-82.0083247
LEE_WQ,354,LEE_WQ: 354,26.47559532,-82.15831391
LEE_WQ,355,LEE_WQ: 355,26.47559593,-82.14164833
LEE_WQ,356,LEE_WQ: 356,26.47559665,-82.12498294
LEE_WQ,357,LEE_WQ: 357,26.47559737,-82.10831744
LEE_WQ,358,LEE_WQ: 358,26.47559792,-82.09165178
LEE_WQ,359,LEE_WQ: 359,26.47559875,-82.07498594
LEE_WQ,360,LEE_WQ: 360,26.4755994,-82.05832039
LEE_WQ,361,LEE_WQ: 361,26.47560021,-82.04165508
LEE_WQ,362,LEE_WQ: 362,26.47560087,-82.02498959
LEE_WQ,363,LEE_WQ: 363,26.4756016,-82.00832388
LEE_WQ,364,LEE_WQ: 364,26.4756024,-81.99165814
LEE_WQ,365,LEE_WQ: 365,26.4756032,-81.97499238
LEE_WQ,366,LEE_WQ: 366,26.47560398,-81.95832682
LEE_WQ,37-4GR,LEE_WQ: 37-4GR,26.708828,-81.599338
LEE_WQ,371,LEE_WQ: 371,26.45893003,-82.0916509
LEE_WQ,372,LEE_WQ: 372,26.45893076,-82.07498501
LEE_WQ,374,LEE_WQ: 374,26.45893225,-82.04165397
LEE_WQ,375,LEE_WQ: 375,26.45893304,-82.02498863
LEE_WQ,376,LEE_WQ: 376,26.45893372,-82.00832311
LEE_WQ,377,LEE_WQ: 377,26.45893446,-81.99165731
LEE_WQ,378,LEE_WQ: 378,26.45893525,-81.9749915
LEE_WQ,379,LEE_WQ: 379,26.458936,-81.95832597
LEE_WQ,38-3GR,LEE_WQ: 38-3GR,26.715142,-81.672561
LEE_WQ,381,LEE_WQ: 381,26.44226214,-82.09164996
LEE_WQ,382,LEE_WQ: 382,26.44226285,-82.07498423
LEE_WQ,386,LEE_WQ: 386,26.52560629,-81.99166059
LEE_WQ,387,LEE_WQ: 387,26.52560701,-81.97499512
LEE_WQ,389,LEE_WQ: 389,26.52560853,-81.94166384
LEE_WQ,39-GR20,LEE_WQ: 39-GR20,26.718666,-81.68817
LEE_WQ,393,LEE_WQ: 393,26.54227494,-81.97499599
LEE_WQ,394,LEE_WQ: 394,26.54227562,-81.95833043
LEE_WQ,395,LEE_WQ: 395,26.54227637,-81.94166485
LEE_WQ,396,LEE_WQ: 396,26.54227719,-81.92499922
LEE_WQ,40-18GR,LEE_WQ: 40-18GR,26.670344,-81.731887
LEE_WQ,40-32GR,LEE_WQ: 40-32GR,26.640761,-81.685127
LEE_WQ,403,LEE_WQ: 403,26.55894433,-81.94166577
LEE_WQ,404,LEE_WQ: 404,26.55894505,-81.92500016
LEE_WQ,412,LEE_WQ: 412,26.57561301,-81.92500103
LEE_WQ,413,LEE_WQ: 413,26.57561382,-81.90833542
LEE_WQ,417,LEE_WQ: 417,26.59228092,-81.92500202
LEE_WQ,418,LEE_WQ: 418,26.59228173,-81.90833635
LEE_WQ,419,LEE_WQ: 419,26.59228252,-81.89167079
LEE_WQ,423,LEE_WQ: 423,26.60894966,-81.9083373
LEE_WQ,428,LEE_WQ: 428,26.62561762,-81.90833824
LEE_WQ,429,LEE_WQ: 429,26.6256184,-81.89167269
LEE_WQ,435,LEE_WQ: 435,26.64228633,-81.89167364
LEE_WQ,436,LEE_WQ: 436,26.64228712,-81.87500808
LEE_WQ,441,LEE_WQ: 441,26.65895427,-81.8916746
LEE_WQ,442,LEE_WQ: 442,26.65895505,-81.87500905
LEE_WQ,443,LEE_WQ: 443,26.65895584,-81.85834353
LEE_WQ,448,LEE_WQ: 448,26.67562381,-81.85834451
LEE_WQ,449,LEE_WQ: 449,26.67562461,-81.841679
LEE_WQ,450,LEE_WQ: 450,26.67562541,-81.82501346
LEE_WQ,453,LEE_WQ: 453,26.69229255,-81.84167999
LEE_WQ,454,LEE_WQ: 454,26.69229335,-81.82501447
LEE_WQ,455,LEE_WQ: 455,26.69229416,-81.80834897
LEE_WQ,462,LEE_WQ: 462,26.70896292,-81.7916845
LEE_WQ,463,LEE_WQ: 463,26.70896374,-81.77501898
LEE_WQ,46B-9GR,LEE_WQ: 46B-9GR,26.475382,-81.836718
LEE_WQ,46B-L6GR,LEE_WQ: 46B-L6GR,26.459108,-81.826545
LEE_WQ,47A-15GR,LEE_WQ: 47A-15GR,26.434991,-81.810624
LEE_WQ,47A-28GR,LEE_WQ: 47A-28GR,26.445003,-81.788678
LEE_WQ,47A-4GR,LEE_WQ: 47A-4GR,26.440084,-81.827842
LEE_WQ,47B-11GR,LEE_WQ: 47B-11GR,26.40959,-81.81141
LEE_WQ,48-10GR,LEE_WQ: 48-10GR,26.368195,-81.820394
LEE_WQ,48-15GR,LEE_WQ: 48-15GR,26.365087,-81.807608
LEE_WQ,48-25GR,LEE_WQ: 48-25GR,26.362249,-81.790431
LEE_WQ,604,LEE_WQ: 604,26.4756047,-81.94166124
LEE_WQ,608,LEE_WQ: 608,26.47560785,-81.8749986
LEE_WQ,611,LEE_WQ: 611,26.45893674,-81.94166039
LEE_WQ,612,LEE_WQ: 612,26.45893764,-81.92499471
LEE_WQ,613,LEE_WQ: 613,26.45893838,-81.908329
LEE_WQ,615,LEE_WQ: 615,26.45894001,-81.87499762
LEE_WQ,616,LEE_WQ: 616,26.45894078,-81.85833182
LEE_WQ,618,LEE_WQ: 618,26.44226968,-81.92499386
LEE_WQ,619,LEE_WQ: 619,26.44227045,-81.90832823
LEE_WQ,620,LEE_WQ: 620,26.4422712,-81.89166247
LEE_WQ,621,LEE_WQ: 621,26.44227197,-81.87499674
LEE_WQ,622,LEE_WQ: 622,26.44227284,-81.85833098
LEE_WQ,624,LEE_WQ: 624,26.42560327,-81.89166167
LEE_WQ,625,LEE_WQ: 625,26.425604,-81.87499589
LEE_WQ,626,LEE_WQ: 626,26.42560483,-81.85833012
LEE_WQ,629,LEE_WQ: 629,26.40893541,-81.89166079
LEE_WQ,630,LEE_WQ: 630,26.40893617,-81.87499503
LEE_WQ,631,LEE_WQ: 631,26.40893688,-81.85832924
LEE_WQ,632,LEE_WQ: 632,26.4089377,-81.84166371
LEE_WQ,635,LEE_WQ: 635,26.39226893,-81.85832839
LEE_WQ,636,LEE_WQ: 636,26.39226977,-81.84166284
LEE_WQ,638,LEE_WQ: 638,26.37560104,-81.85832746
LEE_WQ,639,LEE_WQ: 639,26.37560184,-81.84166196
LEE_WQ,640,LEE_WQ: 640,26.37560267,-81.82499639
LEE_WQ,642,LEE_WQ: 642,26.35893389,-81.84166108
LEE_WQ,645,LEE_WQ: 645,26.34226601,-81.84166019
LEE_WQ,647,LEE_WQ: 647,26.34226763,-81.80832866
LEE_WQ,BILLGR20,LEE_WQ: BILLGR20,26.654238,-81.840397
LEE_WQ,BILLGR60,LEE_WQ: BILLGR60,26.665215,-81.812236
LEE_WQ,BURNTS,LEE_WQ: BURNTS,26.74351,-82.05483
LEE_WQ,CES01SUR,LEE_WQ: CES01SUR,26.721332,-81.693234
LEE_WQ,CES03BOT,LEE_WQ: CES03BOT,26.71664,-81.76087
LEE_WQ,CES03SUR,LEE_WQ: CES03SUR,26.71664,-81.76087
LEE_WQ,CES04BOT,LEE_WQ: CES04BOT,26.68165,-81.83366
LEE_WQ,CES04SUR,LEE_WQ: CES04SUR,26.68165,-81.83366
LEE_WQ,CES06BOT,LEE_WQ: CES06BOT,26.57856,-81.91242
LEE_WQ,CES06SUR,LEE_WQ: CES06SUR,26.57856,-81.91242
LEE_WQ,CES10SUR,LEE_WQ: CES10SUR,26.52868,-81.99575
LEE_WQ,CYPRESSGR,LEE_WQ: CYPRESSGR,26.726014,-81.627003
LEE_WQ,DEEPGR10,LEE_WQ: DEEPGR10,26.539163,-81.918465
LEE_WQ,DEEPGR50,LEE_WQ: DEEPGR50,26.518371,-81.92352199
LEE_WQ,DEEPGR90,LEE_WQ: DEEPGR90,26.498273,-81.92029
LEE_WQ,EB-01,LEE_WQ: EB-01,26.35982,-81.85771
LEE_WQ,EB-02,LEE_WQ: EB-02,26.352952,-81.843481
LEE_WQ,EB-03,LEE_WQ: EB-03,26.367925,-81.850201
LEE_WQ,EB-04,LEE_WQ: EB-04,26.381892,-81.84116699
LEE_WQ,EB-05,LEE_WQ: EB-05,26.366653,-81.856695
LEE_WQ,EB-06,LEE_WQ: EB-06,26.37758,-81.86013
LEE_WQ,EB-07,LEE_WQ: EB-07,26.39662,-81.846
LEE_WQ,EB-08,LEE_WQ: EB-08,26.405047,-81.880157
LEE_WQ,EB-09,LEE_WQ: EB-09,26.416415,-81.892655
LEE_WQ,EB-10,LEE_WQ: EB-10,26.437317,-81.90845401
LEE_WQ,EB-11,LEE_WQ: EB-11,26.45057,-81.92975
LEE_WQ,EB-12,LEE_WQ: EB-12,26.45078,-81.87081
LEE_WQ,EB-13,LEE_WQ: EB-13,26.429914,-81.862558
LEE_WQ,EB-14,LEE_WQ: EB-14,26.42323,-81.86845
LEE_WQ,GATRGR30,LEE_WQ: GATRGR30,26.694425,-82.039242
LEE_WQ,GATRGR60,LEE_WQ: GATRGR60,26.743816,-81.917174
LEE_WQ,HENDGR01,LEE_WQ: HENDGR01,26.4859,-81.87597
LEE_WQ,HENDGR02,LEE_WQ: HENDGR02,26.50798,-81.87435
LEE_WQ,HENDGR11A,LEE_WQ: HENDGR11A,26.520826,-81.868553
LEE_WQ,HENDGR20,LEE_WQ: HENDGR20,26.527671,-81.875002
LEE_WQ,HENDGR30,LEE_WQ: HENDGR30,26.521056,-81.883313
LEE_WQ,HENDGR40,LEE_WQ: HENDGR40,26.52417,-81.88798
LEE_WQ,HENDGR41,LEE_WQ: HENDGR41,26.52773,-81.88722
LEE_WQ,IMPRGR01,LEE_WQ: IMPRGR01,26.34,-81.83000001
LEE_WQ,IMPRGR30,LEE_WQ: IMPRGR30,26.338792,-81.804903
LEE_WQ,IMPRGR41,LEE_WQ: IMPRGR41,26.338919,-81.78625
LEE_WQ,IMPRGR51,LEE_WQ: IMPRGR51,26.343744,-81.777744
LEE_WQ,IMPRGR80,LEE_WQ: IMPRGR80,26.335865,-81.74936
LEE_WQ,KEHLGR,LEE_WQ: KEHLGR,26.338885,-81.738526
LEE_WQ,LKATMDEP,LEE_WQ: LKATMDEP,26.385272,-81.865017
LEE_WQ,LP-10,LEE_WQ: LP-10,26.525519,-81.880313
LEE_WQ,LP-CT1,LEE_WQ: LP-CT1,26.534534,-81.876887
LEE_WQ,LP-CT2,LEE_WQ: LP-CT2,26.527835,-81.87523
LEE_WQ,LP-CT3,LEE_WQ: LP-CT3,26.528244,-81.883059
LEE_WQ,LP-CUT,LEE_WQ: LP-CUT,26.531874,-81.876932
LEE_WQ,LP-EW,LEE_WQ: LP-EW,26.538926,-81.875141
